32,msec
15,msec
31,msec
16,msec
31,msec
31,msec
31,msec
15,msec
15,msec
15,msec
15,msec
15,msec
16,msec
31,msec
16,msec
15,msec
15,msec
16,msec
16,msec
31,msec
16,msec
16,msec
16,msec
31,msec
16,msec
16,msec
15,msec
16,msec
16,msec
16,msec
16,msec
16,msec
16,msec
31,msec
31,msec
16,msec
16,msec
16,msec
16,msec
16,msec
31,msec
15,msec
31,msec
16,msec
16,msec
15,msec
15,msec
16,msec
31,msec
31,msec
