234,msec
188,msec
156,msec
219,msec
231,msec
188,msec
235,msec
203,msec
188,msec
250,msec
156,msec
156,msec
171,msec
219,msec
250,msec
235,msec
187,msec
250,msec
172,msec
125,msec
157,msec
187,msec
234,msec
219,msec
250,msec
219,msec
234,msec
156,msec
125,msec
219,msec
172,msec
250,msec
250,msec
188,msec
250,msec
234,msec
250,msec
125,msec
219,msec
250,msec
141,msec
250,msec
219,msec
203,msec
125,msec
141,msec
188,msec
187,msec
203,msec
187,msec
